job_id;company_id;title;min_salary;pay_period;formatted_work_type;location;applies;remote_allowed;views;formatted_experience_level;sponsored;company_size;industry;employee_count;follower_count
3693046081;2734.0;Field Service Representative;90000.0;YEARLY;Full-time;United States;80.0;1.0;888.0;Associate;0;7.0;Aviation & Aerospace;74236.0;2060447.0
3693046086;10995060.0;Sr Project Manager - Supply Chain;140000.0;YEARLY;Full-time;Charlotte, NC;51.0;0.0;129.0;Mid-Senior level;0;2.0;Management Consulting;126.0;21650.0
3693046119;4787.0;Process Development Scientist;40.0;HOURLY;Contract;Philadelphia, PA;18.0;0.0;95.0;Associate;0;5.0;Information Technology & Services;13092.0;1304791.0
3693046131;827183.0;Product Analyst;36.0;HOURLY;Contract;Columbus, Ohio Metropolitan Area;31.0;0.0;96.0;Mid-Senior level;0;3.0;Staffing & Recruiting;640.0;484901.0
3693046140;40894.0;Sales Trainee;55000.0;YEARLY;Full-time;Denver, CO;38.0;0.0;163.0;Entry level;0;4.0;Staffing & Recruiting;2045.0;246885.0
3693046147;1681.0;NetSuite Admin;90.0;HOURLY;Contract;Westfield, IN;0.0;0.0;77.0;Associate;1;7.0;Staffing & Recruiting;32197.0;2610873.0
3693046152;10801655.0;Senior Data Engineer;90000.0;YEARLY;Full-time;Miami, FL;26.0;0.0;92.0;Mid-Senior level;0;7.0;Management Consulting;23951.0;537174.0
3693046159;2297840.0;Litigation Legal Assistant;60000.0;YEARLY;Full-time;Fort Lauderdale, FL;17.0;0.0;47.0;Associate;1;3.0;Management Consulting;624.0;71183.0
3693046160;10126963.0;Full Stack .NET Developer ;50.0;HOURLY;Contract;Waukesha County, WI;199.0;0.0;451.0;Mid-Senior level;0;5.0;Staffing & Recruiting;364.0;363979.0
3693046164;827183.0;Project Manager(Workday);72.0;HOURLY;Contract;Conshohocken, PA;82.0;1.0;319.0;Mid-Senior level;0;3.0;Staffing & Recruiting;640.0;484901.0
3693046169;68889.0;Technical Architect;131331.0;YEARLY;Full-time;New Jersey, United States;9.0;0.0;52.0;Mid-Senior level;0;6.0;Management Consulting;5157.0;270766.0
3693046171;583005.0;Sales Account Executive;60000.0;YEARLY;Full-time;Santa Ana, CA;1.0;0.0;9.0;Executive;0;4.0;Law Practice;352.0;4485.0
3693046187;162999.0;Advertising Account Executive - Digital;100000.0;YEARLY;Full-time;Charlotte, NC;36.0;0.0;147.0;Mid-Senior level;0;5.0;Marketing & Advertising;3176.0;36292.0
3693046225;15183489.0;Performance Marketing Manager;110000.0;YEARLY;Full-time;Culver City, CA;185.0;0.0;528.0;Mid-Senior level;0;2.0;Apparel & Fashion;333.0;57044.0
3693046272;248184.0;Pricing Analyst;55000.0;YEARLY;Full-time;Kenosha, WI;31.0;0.0;81.0;Mid-Senior level;0;5.0;Staffing & Recruiting;748.0;108512.0
3693046275;70915780.0;Senior Full Stack Developer- Founding Engineer;180000.0;YEARLY;Full-time;San Mateo, CA;78.0;0.0;214.0;Mid-Senior level;0;2.0;Staffing & Recruiting;59.0;319233.0
3693046276;3626487.0;Bench Scientist;28.0;HOURLY;Contract;Andover, MA;0.0;0.0;136.0;Associate;1;5.0;Pharmaceuticals;56.0;30214.0
3693046279;5236573.0;Manager - Operations - II Vendor Outsourcing;50.0;HOURLY;Contract;Parsippany, NJ;9.0;0.0;30.0;Mid-Senior level;0;2.0;Staffing & Recruiting;80.0;12690.0
3693046284;37207749.0;Junior Eminent Domain Associate;190000.0;YEARLY;Full-time;Denver, CO;0.0;0.0;37.0;Associate;0;5.0;Law Practice;1734.0;11334.0
3693046287;1681.0;Senior Project Manager;44.71;HOURLY;Contract;San Ramon, CA;108.0;1.0;536.0;Mid-Senior level;0;7.0;Staffing & Recruiting;32197.0;2610873.0
3693046297;5235.0;Software Analyst;25.0;HOURLY;Contract;Oakland, CA;25.0;0.0;104.0;Mid-Senior level;0;7.0;Human Resources;12457.0;2148565.0
3693046310;64738928.0;Senior Associate/Media Planner;58500.0;YEARLY;Full-time;Atlanta, GA;8.0;0.0;70.0;Associate;0;5.0;Marketing & Advertising;1419.0;193816.0
3693046316;1353.0;Gaming Business Analyst ;98.0;YEARLY;Full-time;Bellevue, WA;71.0;0.0;260.0;Mid-Senior level;1;7.0;Information Technology & Services;567835.0;13595495.0
3693046325;5235.0;Government Contracts Associate;175000.0;YEARLY;Full-time;Washington DC-Baltimore Area;56.0;1.0;312.0;Associate;0;7.0;Human Resources;12457.0;2148565.0
3693046340;25461.0;3D Artist;40.0;HOURLY;Contract;Redmond, WA;0.0;0.0;272.0;Associate;0;5.0;Staffing & Recruiting;585.0;252599.0
3693046357;52129901.0;Executive Assistant;70000.0;YEARLY;Full-time;Austin, Texas Metropolitan Area;74.0;0.0;233.0;Associate;0;1.0;Food & Beverages;19.0;5900.0
3693046365;352246.0;Historical Commission Intern - PLAN;14.42;HOURLY;Part-time;Mount Pleasant, SC;0.0;0.0;12.0;Internship;0;4.0;Government Administration;300.0;1539.0
3693046369;4787.0;Call Center Representative;17.0;HOURLY;Contract;Las Vegas Metropolitan Area;10.0;0.0;63.0;Mid-Senior level;0;5.0;Information Technology & Services;13092.0;1304791.0
3693046386;13333.0;Billing Specialist;45000.0;YEARLY;Temporary;Houston, TX;12.0;0.0;56.0;Associate;1;3.0;Staffing & Recruiting;314.0;62917.0
3693046445;3283052.0;Senior Site Reliability Engineer;161500.0;YEARLY;Full-time;Chicago, IL;69.0;0.0;211.0;Mid-Senior level;0;5.0;Computer Software;6884.0;135940.0
3693046479;2890366.0;Clinical Dietitian;50000.0;YEARLY;Full-time;Indianapolis, IN;1.0;0.0;14.0;Entry level;1;6.0;Hospital & Health Care;1324.0;5011.0
3693046487;56833.0;Data Analyst;30.0;HOURLY;Contract;Oklahoma City, OK;0.0;0.0;350.0;Associate;1;2.0;Staffing & Recruiting;1493.0;87103.0
3693046503;75581097.0;Project Manager- Home Appliances;43.0;HOURLY;Full-time;Plano, TX;30.0;0.0;98.0;Mid-Senior level;1;6.0;Staffing & Recruiting;153.0;75497.0
3693046536;61677.0;Administrative Assistant II;18.0;HOURLY;Contract;Chattanooga, TN;9.0;0.0;58.0;Associate;0;4.0;Staffing & Recruiting;2818.0;392258.0
3693046554;18476.0;Information Technology Security Analyst;23.0;HOURLY;Full-time;Indianapolis, IN;36.0;0.0;131.0;Associate;0;5.0;Information Technology & Services;2123.0;853675.0
3693046563;118698.0;Laboratory Supervisor;66000.0;YEARLY;Full-time;Ocala, FL;1.0;0.0;23.0;Mid-Senior level;1;2.0;Hospital & Health Care;175.0;16015.0
3693046572;2944478.0;Economist;150000.0;YEARLY;Full-time;United States;81.0;1.0;335.0;Director;0;2.0;Transportation/Trucking/Railroad;254.0;17643.0
3693046595;232394.0;Assurance Manager;115000.0;YEARLY;Full-time;Miami-Fort Lauderdale Area;2.0;0.0;33.0;Mid-Senior level;0;2.0;Staffing & Recruiting;76.0;88192.0
3693046687;5235.0;Collections Specialist;52000.0;YEARLY;Full-time;Brentwood, TN;16.0;0.0;53.0;Associate;0;7.0;Human Resources;12457.0;2148565.0
3693046692;2503130.0;Associate Medical Director;245000.0;YEARLY;Full-time;United States;54.0;1.0;811.0;Director;0;5.0;Health, Wellness & Fitness;1363.0;85973.0
3693046734;55546.0;Database Developer;115000.0;YEARLY;Full-time;Rockville, MD;77.0;0.0;199.0;Mid-Senior level;1;3.0;Information Technology & Services;222.0;5261.0
3693046758;10599076.0;Human Resources Director;100000.0;YEARLY;Full-time;Nashville, TN;9.0;0.0;105.0;Director;1;3.0;Staffing & Recruiting;297.0;94000.0
3693046790;731128.0;Marketing Communications Specialist - 75484;33.0;HOURLY;Contract;Bolingbrook, IL;33.0;0.0;146.0;Associate;1;3.0;Staffing & Recruiting;271.0;157858.0
3693046800;3598625.0;Senior Software Engineer, .NET Full Stack;165000.0;YEARLY;Full-time;United States;105.0;1.0;366.0;Mid-Senior level;0;3.0;Financial Services;299.0;10192.0
3693046802;3476.0;Project Manager-Commercial Construction- Vancouver, WA;90000.0;YEARLY;Full-time;Vancouver, WA;3.0;0.0;26.0;Entry level;0;6.0;Staffing & Recruiting;10095.0;3374985.0
3693046808;90198358.0;Interim Subject Matter Expert, Quality/Risk;160000.0;YEARLY;Temporary;Oakland, CA;1.0;0.0;18.0;Entry level;0;3.0;Hospital & Health Care;576.0;31067.0
3693046821;2474662.0;Research And Development Engineer;38.0;HOURLY;Full-time;Santa Ana, CA;55.0;0.0;173.0;Associate;1;5.0;Staffing & Recruiting;1122.0;554261.0
3693046823;809218.0;Litigation Attorney (3587);98455.0;YEARLY;Full-time;Albany, NY;1.0;0.0;58.0;Associate;0;5.0;Law Enforcement;1322.0;12549.0
3693046824;4787.0;Project Manager Scrum Master;65.0;HOURLY;Contract;Greenwood Village, CO;119.0;0.0;300.0;Mid-Senior level;0;5.0;Information Technology & Services;13092.0;1304791.0
3693046829;18102043.0;Hospitality Concierge - Womens Health *Per Diem*;20.22;HOURLY;Part-time;Santa Monica, CA;3.0;0.0;20.0;Entry level;0;7.0;Hospital & Health Care;42554.0;78919.0
3693046843;11294318.0;Director of Financial Planning and Analysis;125000.0;YEARLY;Full-time;Rochester, NY;0.0;0.0;113.0;Director;1;2.0;Accounting;2.0;2642.0
3693046845;164766.0;Telecom Project Manager;51.0;HOURLY;Contract;Irvine, CA;51.0;0.0;266.0;Associate;1;3.0;Staffing & Recruiting;726.0;340722.0
3693046852;2842.0;Clinical Specimen Processing Laboratory Assistant;24.77;HOURLY;Full-time;Davis, CA;26.0;1.0;200.0;Associate;1;7.0;Higher Education;18705.0;364115.0
3693046909;19076380.0;Civil Construction Project Manager;80000.0;YEARLY;Full-time;Billings, MT;3.0;0.0;34.0;Mid-Senior level;0;1.0;Staffing & Recruiting;27.0;27285.0
3693046924;9667.0;Contact Center Agent 1 - R009068;16.98;HOURLY;Full-time;Manhattan, NY;0.0;0.0;1.0;Entry level;0;7.0;Hospital & Health Care;4573.0;35306.0
3693046942;10599076.0;Billing and Revenue Manager;75000.0;YEARLY;Full-time;Nashville, TN;0.0;0.0;16.0;Mid-Senior level;0;3.0;Staffing & Recruiting;297.0;94000.0
3693046964;9201883.0;Temp - VA Workers Compensation Claims Adjuster - Remote;35.0;HOURLY;Contract;Fairfax, VA;16.0;1.0;63.0;Mid-Senior level;0;2.0;Insurance;152.0;58597.0
3693046967;1681.0;System Administrator;60.0;HOURLY;Full-time;Cerritos, CA;34.0;0.0;109.0;Mid-Senior level;0;7.0;Staffing & Recruiting;32197.0;2610873.0
3693046981;2908367.0;Commercial Construction Estimator;120000.0;YEARLY;Full-time;Columbus, OH;0.0;0.0;4.0;Mid-Senior level;0;4.0;Staffing & Recruiting;1750.0;164764.0
3693046986;10599076.0;Senior Staff Accountant;65000.0;YEARLY;Full-time;Nashville, TN;2.0;0.0;18.0;Mid-Senior level;0;3.0;Staffing & Recruiting;297.0;94000.0
3693047061;11056.0;Senior Sales Manager;150000.0;YEARLY;Full-time;Illinois, United States;65.0;1.0;287.0;Mid-Senior level;0;5.0;Staffing & Recruiting;13096.0;1713168.0
3693047129;450323.0;Human Resources Director;125000.0;YEARLY;Full-time;New York, NY;34.0;0.0;136.0;Director;1;3.0;Staffing & Recruiting;80.0;142313.0
3693047132;1779663.0;Licensed Mental Health Therapist (LCSW/LMFT);90000.0;YEARLY;Full-time;El Cajon, CA;0.0;0.0;5.0;Mid-Senior level;0;1.0;Staffing & Recruiting;37.0;4792.0
3693047136;10801655.0;Senior Data Engineer;90000.0;YEARLY;Full-time;Chicago, IL;22.0;0.0;99.0;Mid-Senior level;0;7.0;Management Consulting;23951.0;537174.0
3693047167;10801655.0;Senior Data Engineer;90000.0;YEARLY;Full-time;Atlanta, GA;27.0;0.0;116.0;Mid-Senior level;0;7.0;Management Consulting;23951.0;537174.0
3693047173;1681.0;Service Writer;45000.0;YEARLY;Full-time;Belton, MO;1.0;0.0;38.0;Associate;0;7.0;Staffing & Recruiting;32197.0;2610873.0
3693047229;5235.0;Human Resources Generalist;80000.0;YEARLY;Full-time;Ventura, CA;39.0;0.0;114.0;Mid-Senior level;0;7.0;Human Resources;12457.0;2148565.0
3693047232;86813252.0;Big Data Developer;100000.0;YEARLY;Full-time;Atlanta, GA;64.0;0.0;209.0;Mid-Senior level;0;7.0;Information Technology & Services;96901.0;3349249.0
3693047233;164708.0;Technical Site Manager;75000.0;YEARLY;Full-time;Port Arthur, TX;1.0;0.0;35.0;Mid-Senior level;1;5.0;Information Technology & Services;2936.0;178450.0
3693047234;565927.0;General Ledger Accounting Manager;100000.0;YEARLY;Full-time;United States;116.0;1.0;479.0;Mid-Senior level;0;3.0;Computer Software;470.0;10067.0
3693047257;11056.0;Accounting Assistant;50000.0;YEARLY;Full-time;Cobb County, GA;16.0;0.0;66.0;Entry level;0;5.0;Staffing & Recruiting;13096.0;1713168.0
3693047263;2307.0;Plant Accountant;70000.0;YEARLY;Full-time;Selah, WA;3.0;0.0;22.0;Associate;0;7.0;Staffing & Recruiting;9644.0;1414950.0
3693047273;85691.0;Building Engineer;30.0;HOURLY;Full-time;Cleveland, OH;2.0;0.0;12.0;Associate;0;3.0;Construction;141.0;2732.0
3693047276;14651.0;Business Developer;40000.0;YEARLY;Full-time;California, United States;69.0;1.0;255.0;Associate;0;2.0;Staffing & Recruiting;529.0;176777.0
3693047277;86694680.0; Printing Press Operator;45000.0;YEARLY;Full-time;Madison, WI;2.0;0.0;11.0;Associate;0;6.0;Computer Software;1954.0;227854.0
3693047284;37207749.0;Junior Eminent Domain Associate;190000.0;YEARLY;Full-time;Minneapolis, MN;1.0;0.0;31.0;Associate;0;5.0;Law Practice;1734.0;11334.0
3693047292;11056.0;Project Manager;50.0;HOURLY;Contract;San Diego, CA;75.0;0.0;275.0;Mid-Senior level;0;5.0;Staffing & Recruiting;13096.0;1713168.0
3693047303;7260.0;Project Estimator;85000.0;YEARLY;Full-time;Escondido, CA;6.0;0.0;35.0;Associate;0;4.0;Staffing & Recruiting;1200.0;196501.0
3693047313;1681.0;C# Visual Studio Developer;120000.0;YEARLY;Full-time;Edison, NJ;35.0;0.0;92.0;Mid-Senior level;0;7.0;Staffing & Recruiting;32197.0;2610873.0
3693047323;1215629.0;Construction Project Engineer / Assistant Project Manager;75000.0;YEARLY;Full-time;Philadelphia, PA;39.0;0.0;169.0;Associate;0;2.0;Staffing & Recruiting;451.0;184924.0
3693047326;4433.0;CRM/Marketing Automation Manager ;72000.0;YEARLY;Full-time;Illinois, United States;149.0;1.0;388.0;Associate;0;7.0;Staffing & Recruiting;3297.0;586865.0
3693047327;18097379.0;Account Executive;65000.0;YEARLY;Full-time;Ontario, CA;5.0;0.0;41.0;Mid-Senior level;0;5.0;Staffing & Recruiting;837.0;24466.0
3693047333;25461.0;Buyer;25.0;HOURLY;Contract;Mossville, IL;3.0;0.0;21.0;Associate;0;5.0;Staffing & Recruiting;585.0;252599.0
3693047338;3825965.0;Brand & Purchasing Manager;80000.0;YEARLY;Full-time;Denver, CO;55.0;0.0;227.0;Mid-Senior level;0;2.0;Consumer Services;311.0;23416.0
3693047363;224006.0;Operations Coordinator;22.0;HOURLY;Contract;Irvine, CA;56.0;0.0;208.0;Entry level;1;7.0;Information Technology & Services;6039.0;1475458.0
3693047378;1681.0;Controller;110000.0;YEARLY;Full-time;Greensboro, NC;10.0;0.0;43.0;Mid-Senior level;0;7.0;Staffing & Recruiting;32197.0;2610873.0
3693047382;1756.0;Actimize SME;140000.0;YEARLY;Full-time;San Antonio, TX;1.0;0.0;56.0;Mid-Senior level;1;7.0;Information Technology & Services;234109.0;5296000.0
3693047412;2393241.0;Senior Staff Auditor;65000.0;YEARLY;Full-time;Little Rock, AR;1.0;0.0;20.0;Associate;1;1.0;Staffing & Recruiting;35.0;35537.0
3693047425;80976980.0;Quality Inspector;25.0;HOURLY;Contract;Camarillo, CA;1.0;0.0;22.0;Associate;1;3.0;Staffing & Recruiting;39.0;16249.0
3693047465;19902.0;Procurement Manager;120000.0;YEARLY;Full-time;Reading, PA;34.0;0.0;122.0;Mid-Senior level;0;2.0;Staffing & Recruiting;77.0;18668.0
3693047469;2474662.0;Sr. Clinical Project Manager;100.0;HOURLY;Contract;Greater Boston;92.0;1.0;251.0;Mid-Senior level;0;5.0;Staffing & Recruiting;1122.0;554261.0
3693047496;61400.0;Offshore Wind Cost Estimator;82500.0;YEARLY;Full-time;Houston, TX;9.0;0.0;55.0;Mid-Senior level;0;2.0;Staffing & Recruiting;532.0;10499.0
3693047529;388480.0;Portfolio Service Advisor;25.0;HOURLY;Contract;Tempe, AZ;0.0;0.0;23.0;Mid-Senior level;1;4.0;Staffing & Recruiting;1235.0;118894.0
3693047537;14336.0;Warehouse Associate;15.0;HOURLY;Full-time;Chattanooga, TN;4.0;0.0;19.0;Associate;0;4.0;Staffing & Recruiting;2623.0;38434.0
3693047547;11056.0;Accounts Payable Specialist;28.0;HOURLY;Full-time;New York, NY;31.0;0.0;78.0;Entry level;0;5.0;Staffing & Recruiting;13096.0;1713168.0
3693047591;50861.0;Scientist;40.0;HOURLY;Contract;Ann Arbor, MI;25.0;0.0;157.0;Mid-Senior level;0;5.0;Staffing & Recruiting;607.0;99306.0
3693047596;164376.0;Production Planner;27.0;HOURLY;Contract;Newport News, VA;0.0;0.0;41.0;Entry level;0;7.0;Information Technology & Services;6541.0;304932.0
3693047630;19114904.0;Client Services Coordinator;25.0;HOURLY;Full-time;New York City Metropolitan Area;19.0;0.0;40.0;Associate;0;1.0;Health, Wellness & Fitness;49.0;3610.0
3693047659;53388446.0;Account Representative;75000.0;YEARLY;Full-time;Detroit, MI;19.0;0.0;75.0;Mid-Senior level;1;4.0;Industrial Automation;398.0;3520.0
3693047675;2503130.0;Senior Growth Product Designer;155000.0;YEARLY;Full-time;United States;142.0;1.0;534.0;Mid-Senior level;0;5.0;Health, Wellness & Fitness;1363.0;85973.0
3693047687;3797960.0;Performance Based Marketing Manager - Digital Marketing ;110000.0;YEARLY;Full-time;United States;313.0;1.0;744.0;Mid-Senior level;1;2.0;Marketing & Advertising;159.0;22961.0
3693047703;3598625.0;Machine Learning Engineer;180000.0;YEARLY;Full-time;San Francisco Bay Area;147.0;1.0;532.0;Mid-Senior level;0;3.0;Financial Services;299.0;10192.0
3693047705;923923.0; Infor CloudSuite ERP System Analyst ;120000.0;YEARLY;Full-time;Colorado, United States;28.0;1.0;137.0;Mid-Senior level;0;1.0;Staffing & Recruiting;84.0;122219.0
3693047713;743843.0;UX Designer (Motion Design) for Global Computer Technology Company in Redmond, WA;50.0;HOURLY;Contract;Redmond, WA;28.0;0.0;141.0;Mid-Senior level;1;3.0;Staffing & Recruiting;85.0;89236.0
3693047737;2474662.0;Quality Control Technician;22.0;HOURLY;Full-time;Worcester, MA;6.0;0.0;31.0;Associate;1;5.0;Staffing & Recruiting;1122.0;554261.0
3693047738;25461.0;Power BI Developer;55.0;HOURLY;Full-time;United States;205.0;1.0;729.0;Entry level;0;5.0;Staffing & Recruiting;585.0;252599.0
3693047788;11294318.0;Project Accountant;62000.0;YEARLY;Full-time;Red Bank, NJ;3.0;0.0;51.0;Associate;1;2.0;Accounting;2.0;2642.0
3693047810;49025.0;Accounting Manager -Construction ;100000.0;YEARLY;Full-time;Santa Monica, CA;3.0;0.0;34.0;Director;0;4.0;Real Estate;514.0;19272.0
3693047820;90198358.0;Interim Department Manager, ICU;160000.0;YEARLY;Temporary;San Jose, CA;1.0;0.0;5.0;Mid-Senior level;0;3.0;Hospital & Health Care;576.0;31067.0
3693047822;11056.0;Staff Accountant;30.0;HOURLY;Contract;United States;0.0;1.0;222.0;Associate;0;5.0;Staffing & Recruiting;13096.0;1713168.0
3693047825;334661.0;Sales Executive;70000.0;YEARLY;Full-time;Richardson, TX;7.0;0.0;49.0;Mid-Senior level;1;1.0;Computer Software;33.0;1942.0
3693047847;35513424.0;Senior Product Manager;150000.0;YEARLY;Full-time;Miami, FL;88.0;0.0;214.0;Mid-Senior level;1;3.0;Staffing & Recruiting;173.0;487457.0
3693047861;5234457.0;Entry Level Recruitment Consultant;45000.0;YEARLY;Full-time;Austin, Texas Metropolitan Area;40.0;0.0;87.0;Entry level;0;2.0;Staffing & Recruiting;122.0;73936.0
3693047890;8211.0;Principal Platform Engineer (AIX);145000.0;YEARLY;Full-time;Tennessee, United States;30.0;1.0;169.0;Director;0;7.0;Retail;68212.0;246149.0
3693047900;14113.0;Contract Agent;25.0;YEARLY;Full-time;Tucker, GA;4.0;0.0;25.0;Entry level;0;3.0;Staffing & Recruiting;811.0;47199.0
3693047902;19520.0;Marketing Specialist-Food;49000.0;YEARLY;Full-time;United States;126.0;1.0;705.0;Associate;0;5.0;Public Safety;2598.0;184366.0
3693047907;670462.0;Service Desk Analyst (Weekday 3rd shift);17.0;HOURLY;Full-time;Cincinnati, OH;5.0;0.0;45.0;Entry level;0;2.0;Information Technology & Services;280.0;33090.0
3693047935;20167.0;Public Information Officer (Spanish Speaking);5518.0;MONTHLY;Full-time;Sacramento, CA;16.0;0.0;128.0;Associate;1;4.0;Government Administration;809.0;20889.0
3693047939;19540.0;Staff Pharmacist Store 423 – Modified Hours **Relocation Available** Hilton Head, SC;88000.0;YEARLY;Full-time;Hilton Head Island, SC;0.0;0.0;23.0;Associate;1;7.0;Retail;11563.0;42180.0
3693047949;15283.0;Sr Specialist, Government Contracts (Remote in Florida);45390.0;YEARLY;Full-time;Florida, United States;52.0;1.0;266.0;Mid-Senior level;0;7.0;Hospital & Health Care;14233.0;140328.0
3693047968;5968.0;Electrical Engineer Job;92380.0;YEARLY;Full-time;Macon, GA;2.0;0.0;15.0;Entry level;0;5.0;Building Materials;2963.0;41372.0
3693047981;43577.0;TechOps/SysOps Consultant;65.0;HOURLY;Contract;United States;60.0;1.0;164.0;Mid-Senior level;1;2.0;Information Technology & Services;319.0;27124.0
3693047991;1681.0;IT Data Warehouse Analyst;120000.0;YEARLY;Full-time;Houston, TX;75.0;0.0;182.0;Mid-Senior level;1;7.0;Staffing & Recruiting;32197.0;2610873.0
3693048042;2297840.0;Vice President - Estimator;100000.0;YEARLY;Full-time;Greater Chattanooga;3.0;0.0;44.0;Director;0;3.0;Management Consulting;624.0;71183.0
3693048045;11056.0;Sr. Therapeutics Discovery Technician ;60000.0;YEARLY;Full-time;Frederick County, MD;0.0;0.0;16.0;Mid-Senior level;0;5.0;Staffing & Recruiting;13096.0;1713168.0
3693048061;11056.0;Financial Accounting Analyst;22.0;HOURLY;Full-time;Kissimmee, FL;10.0;0.0;42.0;Mid-Senior level;0;5.0;Staffing & Recruiting;13096.0;1713168.0
3693048112;65384923.0;Senior Cost Estimator;100000.0;YEARLY;Full-time;Bowling Green Metropolitan Area;4.0;0.0;34.0;Mid-Senior level;0;1.0;Staffing & Recruiting;6.0;21810.0
